id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
572,1,information-technology,topcv,Nhân Viên Tiếng Trung Tại Hưng Yên (Lương 10tr -20tr),CÔNG TY TNHH VẬT LIỆU MỚI YICHANG VIỆT NAM,Hưng Yên (mới),10 - 20 triệu,10,20,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tieng-trung-tai-hung-yen-luong-10tr-20tr/2157981.html,https://www.topcv.vn/viec-lam/nhan-vien-tieng-trung-tai-hung-yen-luong-10tr-20tr/2157981.html,b7bb5dab2a6db4d908f2debd71fe9f7d028cf76d67df23514a07cd23428e7346,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
677,4,accounting-auditing,topcv,Kế Toán Tổng Hợp - Hành Chính Thu Nhập Đến 15 Triệu (TP.Hồ Chí Minh),CÔNG TY TNHH DƯỢC PHẨM BÌNH ĐÔNG,Hồ Chí Minh (mới),8 - 15 triệu,8,15,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-hanh-chinh-thu-nhap-den-15-trieu-tp-ho-chi-minh/2155954.html,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-hanh-chinh-thu-nhap-den-15-trieu-tp-ho-chi-minh/2155954.html,419cdb2e28f32b737708e50f13a78ab34301e261ccafe609cf18099acb2a1ee2,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
314,1,information-technology,topcv,Nhân Viên Tiếng Trung - Biên Phiên Dịch Tiếng Trung,CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ BRIX,Hà Nội,Từ 15 triệu,15,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tieng-trung-bien-phien-dich-tieng-trung/2140379.html,https://www.topcv.vn/viec-lam/nhan-vien-tieng-trung-bien-phien-dich-tieng-trung/2140379.html,b9efa4917162e4f56bb2a45ee0e0d026676b1795d6636963d0a20e164aab61ef,t,2026-05-13 16:22:07.189447+00,2026-05-13 19:17:29.167681+00,2026-05-13 16:22:07.145559+00,2026-05-13 19:17:29.167681+00,"{'"source'": '"dom'"}"
315,12,construction-engineering,topcv,"Kỹ Sư Cơ Điện M&E/ Shop Drawing (ĐIỆN, HVAC, CTN, PCCC) Thu Nhập Từ 13,000,000 - 25,000,000 Vnđ - Miền Bắc, Miền Trung","",Hà Nội & 4 nơi khác,13 - 25 triệu,13,25,{},,,"","",,,https://www.topcv.vn/viec-lam/ky-su-co-dien-me-shop-drawing-dien-hvac-ctn-pccc-thu-nhap-tu-13-000-000-25-000-000-vnd-mien-bac-mien-trung/2140863.html,https://www.topcv.vn/viec-lam/ky-su-co-dien-me-shop-drawing-dien-hvac-ctn-pccc-thu-nhap-tu-13-000-000-25-000-000-vnd-mien-bac-mien-trung/2140863.html,5e9a497e2de663098c6805b829576ddeedfbf55044f7cba2350b55008d4138e2,t,2026-05-13 16:22:07.189447+00,2026-05-13 19:17:29.167681+00,2026-05-13 16:22:07.145559+00,2026-05-13 19:17:29.167681+00,"{'"source'": '"dom'"}"
573,17,legal-compliance,topcv,"Chuyên Viên Pháp Chế - Legal - 2 Năm Kinh Nghiệm - Làm Việc Tại Cầu Giấy, HN - Phúc Lợi Tốt, Thu Nhập Hấp Dẫn",CÔNG TY TNHH INFOPLUS,Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-phap-che-legal-2-nam-kinh-nghiem-lam-viec-tai-cau-giay-hn-phuc-loi-tot-thu-nhap-hap-dan/2160149.html,https://www.topcv.vn/viec-lam/chuyen-vien-phap-che-legal-2-nam-kinh-nghiem-lam-viec-tai-cau-giay-hn-phuc-loi-tot-thu-nhap-hap-dan/2160149.html,2c86df9f4b0578431f977e23a97d6a04b0c5fe4c9dd18fec93c57633fd515119,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
574,1,information-technology,topcv,Giám Sát Công Trình Thi Công Lắp Đặt Xử Lý Nước Thải – Thu Nhập Lên Đến 20 Triệu + Phụ Cấp Công Trình,CÔNG TY CỔ PHẦN CÔNG NGHỆ THIẾT BỊ DỊCH VỤ VÀ MÔI TRƯỜNG ÁNH THỦY,Hồ Chí Minh (mới),Tới 20 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/giam-sat-cong-trinh-thi-cong-lap-dat-xu-ly-nuoc-thai-thu-nhap-len-den-20-trieu-phu-cap-cong-trinh/1671323.html,https://www.topcv.vn/viec-lam/giam-sat-cong-trinh-thi-cong-lap-dat-xu-ly-nuoc-thai-thu-nhap-len-den-20-trieu-phu-cap-cong-trinh/1671323.html,05475817cc35655acdbef4cffd4c477f5c35939f923b63b618f5ac6f6b2e3057,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
678,4,accounting-auditing,topcv,Nhân Viên Kế Toán - Không Cần Làm Thuế - Tại Vĩnh Long - Thu Nhập Tới 12 Triệu - Đi Làm Ngay,CÔNG TY TNHH MTV YẾN SÀO NGỌC ĐĂNG,Vĩnh Long (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-khong-can-lam-thue-tai-vinh-long-thu-nhap-toi-12-trieu-di-lam-ngay/2143424.html,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-khong-can-lam-thue-tai-vinh-long-thu-nhap-toi-12-trieu-di-lam-ngay/2143424.html,08f9fb216e2a30c1ffe0f2b7c61f36b412d560c1a9885c1d92a919e701c3fa6c,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
679,5,human-resources,topcv,Nhân Viên Tuyển Dụng,"",Tây Ninh (mới),10 - 15 triệu,10,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tuyen-dung/2134489.html,https://www.topcv.vn/viec-lam/nhan-vien-tuyen-dung/2134489.html,56e248c11b8b4d6dfd968184b48755c45cad45260ab7b047ca106ad5c48891b4,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
680,4,accounting-auditing,topcv,Nhân Viên Kế Toán Tổng Hợp (Mảng F&B )- Kinh Nghiệm 2 Năm - Thu Nhập Hấp Dẫn Lên Đến 18 Triệu - Làm Việc Tại Hồ Chí Minh,CÔNG TY TNHH MTV OM,Hồ Chí Minh (mới),14 - 18 triệu,14,18,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-tong-hop-mang-fb-kinh-nghiem-2-nam-thu-nhap-hap-dan-len-den-18-trieu-lam-viec-tai-ho-chi-minh/2159020.html,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-tong-hop-mang-fb-kinh-nghiem-2-nam-thu-nhap-hap-dan-len-den-18-trieu-lam-viec-tai-ho-chi-minh/2159020.html,9fb44cc2d768dd33fb2e5206a7a8d76ce4d93422bd32e6aa911deb35ad6e4a67,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
681,1,information-technology,topcv,Seller Etsy POD (Thu Nhập Đến 50 Triệu / Tháng)- Đi Làm Ngay,"",Hà Nội,Tới 50 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/seller-etsy-pod-thu-nhap-den-50-trieu-thang-di-lam-ngay/2157990.html,https://www.topcv.vn/viec-lam/seller-etsy-pod-thu-nhap-den-50-trieu-thang-di-lam-ngay/2157990.html,ed0b13e9caa50fd2b044eb27dd40c38b5e1177c8034c9eef7c9576f11a9ea18b,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
323,18,administration-office,topcv,"Admin Executive - District 7, HCMC","",Hồ Chí Minh (mới),8.5 - 12 triệu,85,12,{},,,"","",,,https://www.topcv.vn/viec-lam/admin-executive-district-7-hcmc/2142396.html,https://www.topcv.vn/viec-lam/admin-executive-district-7-hcmc/2142396.html,2c90a478983fa00f912f51edeac10f638d71f8cc7747c0a79e171f58597f5c9d,t,2026-05-13 16:22:07.189447+00,2026-05-13 19:17:29.167681+00,2026-05-13 16:22:07.145559+00,2026-05-13 19:17:29.167681+00,"{'"source'": '"dom'"}"
730,14,retail-ecommerce,topcv,"Giám Sát/Supervisor/Quản Lý Cửa Hàng (Yêu Cầu Kinh Nghiệm F&B, Nhà Hàng, Bán Lẻ)-Đống Đa/Cầu Giấy/Long Biên/Hà Đông/Hoàng Mai/Tây Hồ/Ba Đình","",Hà Nội,10 - 11 triệu,10,11,{},,,"","",,,https://www.topcv.vn/viec-lam/giam-sat-supervisor-quan-ly-cua-hang-yeu-cau-kinh-nghiem-fb-nha-hang-ban-le-dong-da-cau-giay-long-bien-ha-dong-hoang-mai-tay-ho-ba-dinh/2159024.html,https://www.topcv.vn/viec-lam/giam-sat-supervisor-quan-ly-cua-hang-yeu-cau-kinh-nghiem-fb-nha-hang-ban-le-dong-da-cau-giay-long-bien-ha-dong-hoang-mai-tay-ho-ba-dinh/2159024.html,c5ea3a2ef6107218fdb6a7b037c34637e883210e0b38426cf125d0887fc4da6c,t,2026-05-14 01:16:38.573394+00,2026-05-14 01:16:38.573394+00,2026-05-14 01:16:38.540666+00,2026-05-14 01:16:38.540666+00,"{'"source'": '"dom'"}"
809,14,retail-ecommerce,careerviet,Nam Thủ Kho/Phó Thủ Kho,CÔNG TY CỔ PHẦN TAKAHIRO,Hà Nội,Lương: 14 Tr - 18 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nam-thu-kho-pho-thu-kho.35C6F604.html,https://careerviet.vn/vi/tim-viec-lam/nam-thu-kho-pho-thu-kho.35C6F604.html,48102fd4f407cf4ba8c334be2d0d8befb61ce928772ab4e73396332cb70dd8e5,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
575,14,retail-ecommerce,topcv,Nhân Viên Booking KOC (TikTok / E-Commerce),CÔNG TY TNHH AQUAHANDY HEALTH TECHNOLOGY VIỆT NAM,Hà Nội,9 - 10 triệu,9,10,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-booking-koc-tiktok-e-commerce/2157210.html,https://www.topcv.vn/viec-lam/nhan-vien-booking-koc-tiktok-e-commerce/2157210.html,067f57eb6a6ce27f363f64f4fa41883fa1d3511e51d1d3af5b12efda507b725b,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
576,1,information-technology,topcv,Nhân Viên Kỹ Thuật - Làm Việc Tại Lâm Đồng (Đi Làm Ngay),CÔNG TY CỔ PHẦN B'LAOFOOD,Lâm Đồng (mới),9 - 10 triệu,9,10,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-lam-viec-tai-lam-dong-di-lam-ngay/2157033.html,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-lam-viec-tai-lam-dong-di-lam-ngay/2157033.html,6bdbf1db28e50d92f4054ea64c7f0cd8ea11eed2ce434cafa446ed15c1907830,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
577,4,accounting-auditing,topcv,"Kế Toán Thuế (Thu Nhập Lên Đến 25 Triệu) - Hà Nội, Quảng Ninh",CÔNG TY CỔ PHẦN HÀNG TIÊU DÙNG QNP,Hà Nội & Quảng Ninh,15 - 25 triệu,15,25,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-thue-thu-nhap-len-den-25-trieu-ha-noi-quang-ninh/2140225.html,https://www.topcv.vn/viec-lam/ke-toan-thue-thu-nhap-len-den-25-trieu-ha-noi-quang-ninh/2140225.html,0e82a1af26fe9423aa583f9d82ba1f21d9d311594170b2cf751e9bf1a9b42e99,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
683,8,education-training,topcv,Giáo Viên Tiếng Anh/ Giáo Viên IELTS (Tân An - Long An Cũ) - Đi Làm Ngay,CÔNG TY TNHH PHÁT TRIỂN GIÁO DỤC QUỐC TẾ MIA,Tây Ninh (mới),8 - 12 triệu,8,12,{},,,"","",,,https://www.topcv.vn/viec-lam/giao-vien-tieng-anh-giao-vien-ielts-tan-an-long-an-cu-di-lam-ngay/2152028.html,https://www.topcv.vn/viec-lam/giao-vien-tieng-anh-giao-vien-ielts-tan-an-long-an-cu-di-lam-ngay/2152028.html,e60b8ee4c82e2aff4c545e980a178e7a346214378f8ea1045e9d51c549b8a45d,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
326,1,information-technology,topcv,Trợ Lý Phiên Dịch Tiếng Trung (中文翻译助理 - 中越双语),"",Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/tro-ly-phien-dich-tieng-trung/2142744.html,https://www.topcv.vn/viec-lam/tro-ly-phien-dich-tieng-trung/2142744.html,58d8e78dd4c56831f72915b1619bb3b09b01ae6cd9ee5b57a36131fa026400a2,t,2026-05-13 16:22:07.189447+00,2026-05-13 19:17:29.167681+00,2026-05-13 16:22:07.145559+00,2026-05-13 19:17:29.167681+00,"{'"source'": '"dom'"}"
200,5,human-resources,vietnamworks,Talent Acquisition Business Partner / Tuyển Gấp,MISA Jointstock Company,"","",,,{},,,Vị trí tại MISA Jointstock Company. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/talent-acquisition-business-partner-tuyen-gap-2023561-jv,https://www.vietnamworks.com/talent-acquisition-business-partner-tuyen-gap-2023561-jv?source=searchResults&searchType=2&placement=2023561&sortBy=date&qs=0,47ef41196d7d03aa73c87a91be915e5ffd154e5b6c93210cad0a2452db224a90,t,2026-05-12 13:18:45.352974+00,2026-05-12 13:18:45.352974+00,2026-05-12 13:18:45.37115+00,2026-05-12 13:18:45.37115+00,"{'"source'": '"dom'"}"
731,4,accounting-auditing,topcv,Kế Toán Nội Bộ Store Hàng Hiệu Luxury Thu Nhập Up To 14 Triệu Tại Hà Nội - Nhận Việc Ngay,HỘ KINH DOANH NGUYỄN DUY TUẤN,Hà Nội,9 - 14 triệu,9,14,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-store-hang-hieu-luxury-thu-nhap-up-to-14-trieu-tai-ha-noi-nhan-viec-ngay/2000847.html,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-store-hang-hieu-luxury-thu-nhap-up-to-14-trieu-tai-ha-noi-nhan-viec-ngay/2000847.html,1a83e72852ab49be826a562d2c2171e6125a0fe63d79fa14ac5e06083164c0da,t,2026-05-14 01:16:38.573394+00,2026-05-14 01:16:38.573394+00,2026-05-14 01:16:38.540666+00,2026-05-14 01:16:38.540666+00,"{'"source'": '"dom'"}"
19,9,healthcare-medical,vietnamworks,HSE Staff (Chuyên Viên An Toàn Lao Động),Showa Gloves Vietnam,"","",,,{},,,Vị trí tại Showa Gloves Vietnam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/hse-staff-chuyen-vien-an-toan-lao-dong--2043633-jv,https://www.vietnamworks.com/hse-staff-chuyen-vien-an-toan-lao-dong--2043633-jv?source=searchResults&searchType=2&placement=2043633&sortBy=date&qs=0,9c23d35bc3e240c0e04242cb50373f5d18a3af91ef0f7945b5cfa06b149d67fb,t,2026-05-12 11:33:19.437314+00,2026-05-12 13:18:45.615066+00,2026-05-12 11:33:19.447191+00,2026-05-12 13:18:45.615066+00,"{'"source'": '"dom'"}"
20,9,healthcare-medical,vietnamworks,"Expert, Group Strategy",Công Ty Cổ Phần Đầu Tư Nam Long,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Đầu Tư Nam Long. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/expert-group-strategy-2052624-jv,https://www.vietnamworks.com/expert-group-strategy-2052624-jv?source=searchResults&searchType=2&placement=2052624&sortBy=date&qs=0,d4056706e22af1586f2767eb92b1201f3451debae1e778a2589983490b1c3699,t,2026-05-12 11:33:19.437314+00,2026-05-12 13:18:45.615066+00,2026-05-12 11:33:19.447191+00,2026-05-12 13:18:45.615066+00,"{'"source'": '"dom'"}"
21,9,healthcare-medical,vietnamworks,Nhân Viên Xuất Nhập Khẩu (Phòng Dự Án),Công Ty TNHH Vật Tư Và Trang Thiết Bị Y Tế HAT-MED Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Vật Tư Và Trang Thiết Bị Y Tế HAT-MED Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/nhan-vien-xuat-nhap-khau-phong-du-an-2029201-jv,https://www.vietnamworks.com/nhan-vien-xuat-nhap-khau-phong-du-an-2029201-jv?source=searchResults&searchType=2&placement=2029201&sortBy=date&qs=0,edaef721644b06f53776b9244b72a7c8ce03662108b810c15f933b5ecbeef136,t,2026-05-12 11:33:19.437314+00,2026-05-12 13:18:45.615066+00,2026-05-12 11:33:19.447191+00,2026-05-12 13:18:45.615066+00,"{'"source'": '"dom'"}"
36,1,information-technology,careerviet,Chuyên Viên Nghiên Cứu Mỹ Phẩm (R&D Mỹ Phẩm)(Mới),CÔNG TY TNHH HARICO GLOBAL,Hà Nội,Lương: 14 Tr - 18 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nghien-cuu-my-pham-r-d-my-pham.35C75B51.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-nghien-cuu-my-pham-r-d-my-pham.35C75B51.html,6bbb68f1f5f4c5b0b13c6d0030c3b1b2487b2846805b6e145a342531dc041c23,t,2026-05-12 11:58:51.551952+00,2026-05-12 13:18:47.368262+00,2026-05-12 11:58:51.420589+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
153,1,information-technology,careerviet,Kỹ Sư Dự Án – MEP Engineer ( Cơ-Điện-Tự động hóa)(Mới),Công Ty TNHH Tialoc Việt Nam,Hồ Chí MinhĐồng NaiBình Dương,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-an-mep-engineer-co-dien-tu-dong-hoa.35C75AFA.html,https://careerviet.vn/vi/tim-viec-lam/ky-su-du-an-mep-engineer-co-dien-tu-dong-hoa.35C75AFA.html,87b694db866e021426ad05909af9f4159ccba94f77258cae12f3933a4ffdbe37,t,2026-05-12 13:18:44.436857+00,2026-05-12 13:18:47.368262+00,2026-05-12 13:18:44.459969+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
578,4,accounting-auditing,topcv,Nhân Viên Kế Toán - Thu Nhập Từ 15 Triệu,CÔNG TY TNHH NGUYỄN MINH H.D,Hồ Chí Minh (mới),12 - 15 triệu,12,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-thu-nhap-tu-15-trieu/2117496.html,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-thu-nhap-tu-15-trieu/2117496.html,59c81dd91d66974eb746f151615b163c15e6a78997e201682bc6490ed89a1716,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
579,11,manufacturing-production,topcv,Nam Vận Hành Kho,CÔNG TY TNHH DV - CP TTD,Hồ Chí Minh (mới),9 - 15 triệu,9,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nam-van-hanh-kho/1908705.html,https://www.topcv.vn/viec-lam/nam-van-hanh-kho/1908705.html,07762c7e86c89981a5b85cf68e156fc6f20593f6357463323a614c3963f68992,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
71,8,education-training,vietnamworks,"Software Delivery Manager/ Quản Lý, Vận Hành Phát Triển Sản Phẩm - Lĩnh Vực Edtech",Tập Đoàn Giáo Dục Và Đào Tạo Quốc Tế Đại Tây Dương - Atlantic Group,"","",,,{},,,Vị trí tại Tập Đoàn Giáo Dục Và Đào Tạo Quốc Tế Đại Tây Dương - Atlantic Group. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/software-delivery-manager-quan-ly-van-hanh-phat-trien-san-pham-linh-vuc-edtech-2051110-jv,https://www.vietnamworks.com/software-delivery-manager-quan-ly-van-hanh-phat-trien-san-pham-linh-vuc-edtech-2051110-jv?source=searchResults&searchType=2&placement=2051110&sortBy=date&qs=0,185ac68240cead254d2b03357e75e22cdd9b3d96799c554ff6edd187b0811ebc,t,2026-05-12 12:02:41.811212+00,2026-05-12 13:18:45.92361+00,2026-05-12 12:02:41.789931+00,2026-05-12 13:18:45.92361+00,"{'"source'": '"dom'"}"
580,12,construction-engineering,topcv,Nhân Viên Bảo Trì Điện - Đi Làm Ngay,CÔNG TY TNHH THÊU VĨNH DƯƠNG,Hồ Chí Minh (mới),9 - 11 triệu,9,11,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-bao-tri-dien-di-lam-ngay/2157099.html,https://www.topcv.vn/viec-lam/nhan-vien-bao-tri-dien-di-lam-ngay/2157099.html,5317420b51f6e75f5e4c04649491c0a85da1d224b97c15b5b7d76388cc23e6e9,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
581,1,information-technology,topcv,Tư Vấn Viên Phòng Giao Dịch - Không YC Kinh Nghiệm - PGD Khu Vực Địa Bàn Hà Nội,"",Hà Nội & Bắc Ninh (mới),10 - 20 triệu,10,20,{},,,"","",,,https://www.topcv.vn/viec-lam/tu-van-vien-phong-giao-dich-khong-yc-kinh-nghiem-pgd-khu-vuc-dia-ban-ha-noi/2110161.html,https://www.topcv.vn/viec-lam/tu-van-vien-phong-giao-dich-khong-yc-kinh-nghiem-pgd-khu-vuc-dia-ban-ha-noi/2110161.html,e933d6ce3acfa82aba90a926a46235f73c283d19c081f42a08058c4ba6807826,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
582,1,information-technology,topcv,Trưởng Phòng Qa (Quality Assurance) – Nhà Máy Hồ Chí Minh Bà Rịa - Vũng Tàu Cũ,"",Hồ Chí Minh (mới),18 - 25 triệu,18,25,{},,,"","",,,https://www.topcv.vn/viec-lam/truong-phong-qa-quality-assurance-nha-may-ho-chi-minh-ba-ria-vung-tau-cu/2160383.html,https://www.topcv.vn/viec-lam/truong-phong-qa-quality-assurance-nha-may-ho-chi-minh-ba-ria-vung-tau-cu/2160383.html,4f80d875f283bc77451ad044bca2490da08a2ef9edd8de7bd674c8b62120d448,t,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.832672+00,2026-05-13 17:17:15.799882+00,2026-05-13 17:17:15.799882+00,"{'"source'": '"dom'"}"
685,11,manufacturing-production,topcv,Nhân Viên Vận Hành Máy,CÔNG TY TNHH MTV VĨNH HOÀN COLLAGEN,Đồng Tháp (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may/2138277.html,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-may/2138277.html,6b676628e20d7493255f802b7005d6f5d4d3d931d41d7e39410d23c4210b949b,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
687,2,marketing-communication,topcv,"Nhân Viên Truyền Thông KOC/KOL [Duy Tiên - Hà Nam Cũ] - Thu Nhập Upto 30 Triệu, Từ 1 Năm Kinh Nghiệm",CÔNG TY TNHH BKG VINA,Ninh Bình (mới),10 - 30 triệu,10,30,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-truyen-thong-koc-kol-duy-tien-ha-nam-cu-thu-nhap-upto-30-trieu-tu-1-nam-kinh-nghiem/2146688.html,https://www.topcv.vn/viec-lam/nhan-vien-truyen-thong-koc-kol-duy-tien-ha-nam-cu-thu-nhap-upto-30-trieu-tu-1-nam-kinh-nghiem/2146688.html,cd3f8d540874e1d1ec592b6c9dfacacd730a8306bd2ef7d38df3ae8de4e6cd4d,t,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.095172+00,2026-05-13 18:53:37.044982+00,2026-05-13 18:53:37.044982+00,"{'"source'": '"dom'"}"
328,5,human-resources,topcv,Business Analyst – Dự Án Hệ Thống Nhân Sự (Hợp Đồng 6 Tháng),"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/business-analyst-du-an-he-thong-nhan-su-hop-dong-6-thang/2143145.html,https://www.topcv.vn/viec-lam/business-analyst-du-an-he-thong-nhan-su-hop-dong-6-thang/2143145.html,fa10f3f647a98212cf2bec261c7c160eafe3995a69c60b4ded5ef27459064764,t,2026-05-13 16:22:07.189447+00,2026-05-13 19:17:29.167681+00,2026-05-13 16:22:07.145559+00,2026-05-13 19:17:29.167681+00,"{'"source'": '"dom'"}"
684,4,accounting-auditing,topcv,Kế Toán Tổng Hợp (Lương Từ 14 -20 Triệu + Thưởng Hàng Tháng),"",Hà Nội,14 - 20 triệu,14,20,{},,,"","",,,https://www.topcv.vn/brand/gempire/tuyen-dung/ke-toan-tong-hop-luong-tu-14-20-trieu-thuong-hang-thang-j2140969.html,https://www.topcv.vn/brand/gempire/tuyen-dung/ke-toan-tong-hop-luong-tu-14-20-trieu-thuong-hang-thang-j2140969.html,ca1093f5adeb4363afda4338fa2dcb5658f2418d727ee19284f03a0ea85617ab,t,2026-05-13 18:53:37.095172+00,2026-05-14 03:17:29.387018+00,2026-05-13 18:53:37.044982+00,2026-05-14 03:17:29.563102+00,"{'"source'": '"dom'"}"
